scenario,method,task_id,seed,team_reward,receiver_1_reward,receiver_2_reward,receiver_3_reward,receiver_1_injected,receiver_2_injected,receiver_3_injected,receiver_1_positive,receiver_2_positive,receiver_3_positive,receiver_1_negative,receiver_2_negative,receiver_3_negative,receiver_disagreement_std
research,full_memory,research:47,0,1.3333333333333333,1.3333333333333333,2.3333333333333335,0.3333333333333333,6,6,6,1,2,0,0,0,0,0.0
research,retrieval,research:47,0,1.3333333333333333,1.3333333333333333,2.3333333333333335,0.3333333333333333,3,3,3,1,2,0,0,0,0,0.0
research,smtr_uniform,research:47,0,1.3333333333333333,1.3333333333333333,2.3333333333333335,0.3333333333333333,2,2,2,1,2,0,0,0,0,0.0
research,smtr_receiver,research:47,0,1.3333333333333333,1.3333333333333333,2.3333333333333335,0.3333333333333333,1,2,0,1,2,0,0,0,0,0.816496580927726
research,no_memory,research:47,1,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0.0
research,full_memory,research:47,1,0.8333333333333334,1.5,0.5,0.5,6,6,6,1,0,0,0,0,0,0.0
research,retrieval,research:47,1,0.5,0.5,0.5,0.5,3,3,3,0,0,0,0,0,0,0.0
research,smtr_uniform,research:47,1,0.8333333333333334,1.5,0.5,0.5,1,1,1,1,0,0,0,0,0,0.0
research,smtr_receiver,research:47,1,0.8333333333333334,1.5,0.5,0.5,1,0,0,1,0,0,0,0,0,0.4714045207910317
research,no_memory,research:47,2,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0.0
research,full_memory,research:47,2,0.5,-0.5,1.5,0.5,6,6,6,0,1,1,1,0,1,0.0
research,retrieval,research:47,2,-0.16666666666666666,-0.5,0.5,-0.5,3,3,3,0,0,0,1,0,1,0.0
research,smtr_uniform,research:47,2,1.1666666666666667,0.5,1.5,1.5,1,1,1,0,1,1,0,0,0,0.0
research,smtr_receiver,research:47,2,1.1666666666666667,0.5,1.5,1.5,0,1,1,0,1,1,0,0,0,0.4714045207910317
research,no_memory,research:47,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0.0
research,full_memory,research:47,3,1.3333333333333333,0.3333333333333333,2.3333333333333335,1.3333333333333333,6,6,6,0,2,1,0,0,0,0.0
research,retrieval,research:47,3,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.3333333333333333,3,3,3,0,1,0,0,0,0,0.0
research,smtr_uniform,research:47,3,1.3333333333333333,0.3333333333333333,2.3333333333333335,1.3333333333333333,2,2,2,0,2,1,0,0,0,0.0
research,smtr_receiver,research:47,3,1.3333333333333333,0.3333333333333333,2.3333333333333335,1.3333333333333333,0,2,1,0,2,1,0,0,0,0.816496580927726
research,no_memory,research:47,4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0.0
research,full_memory,research:47,4,1.3333333333333333,0.3333333333333333,2.3333333333333335,1.3333333333333333,6,6,6,1,2,2,1,0,1,0.0
research,retrieval,research:47,4,-0.3333333333333334,-0.6666666666666667,0.3333333333333333,-0.6666666666666667,3,3,3,0,0,0,1,0,1,0.0
research,smtr_uniform,research:47,4,2.0,1.3333333333333333,2.3333333333333335,2.3333333333333335,2,2,2,1,2,2,0,0,0,0.0
research,smtr_receiver,research:47,4,2.0,1.3333333333333333,2.3333333333333335,2.3333333333333335,1,2,2,1,2,2,0,0,0,0.4714045207910317
research,no_memory,research:48,0,0.2222222222222222,0.16666666666666666,0.3333333333333333,0.16666666666666666,0,0,0,0,0,0,0,0,0,0.0
research,full_memory,research:48,0,1.2222222222222223,1.1666666666666667,1.3333333333333333,1.1666666666666667,6,6,6,1,2,1,0,1,0,0.0
research,retrieval,research:48,0,0.5555555555555556,0.16666666666666666,1.3333333333333333,0.16666666666666666,3,3,3,0,1,0,0,0,0,0.0
research,smtr_uniform,research:48,0,1.5555555555555556,1.1666666666666667,2.3333333333333335,1.1666666666666667,3,3,3,1,2,1,0,0,0,0.0
research,smtr_receiver,research:48,0,1.5555555555555556,1.1666666666666667,2.3333333333333335,1.1666666666666667,1,2,1,1,2,1,0,0,0,0.4714045207910317
research,no_memory,research:48,1,0.2222222222222222,0.16666666666666666,0.3333333333333333,0.16666666666666666,0,0,0,0,0,0,0,0,0,0.0
research,full_memory,research:48,1,1.2222222222222223,1.1666666666666667,1.3333333333333333,1.1666666666666667,6,6,6,1,2,1,0,1,0,0.0
research,retrieval,research:48,1,0.5555555555555556,0.16666666666666666,1.3333333333333333,0.16666666666666666,3,3,3,0,1,0,0,0,0,0.0
research,smtr_uniform,research:48,1,1.5555555555555556,1.1666666666666667,2.3333333333333335,1.1666666666666667,3,3,3,1,2,1,0,0,0,0.0
research,smtr_receiver,research:48,1,1.5555555555555556,1.1666666666666667,2.3333333333333335,1.1666666666666667,1,2,1,1,2,1,0,0,0,0.4714045207910317
research,no_memory,research:48,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0,0,0,0,0,0,0,0.0
research,full_memory,research:48,2,0.3333333333333333,0.6666666666666666,-0.33333333333333337,0.6666666666666666,6,6,6,1,0,1,1,1,1,0.0
research,retrieval,research:48,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,3,3,1,0,1,1,0,1,0.0
research,smtr_uniform,research:48,2,1.3333333333333333,1.6666666666666665,0.6666666666666666,1.6666666666666665,1,1,1,1,0,1,0,0,0,0.0
research,smtr_receiver,research:48,2,1.3333333333333333,1.6666666666666665,0.6666666666666666,1.6666666666666665,1,0,1,1,0,1,0,0,0,0.4714045207910317
research,no_memory,research:48,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0.0
research,full_memory,research:48,3,2.6666666666666665,3.3333333333333335,2.3333333333333335,2.3333333333333335,6,6,6,3,3,2,0,1,0,0.0
research,retrieval,research:48,3,2.3333333333333335,2.3333333333333335,2.3333333333333335,2.3333333333333335,3,3,3,2,2,2,0,0,0,0.0
research,smtr_uniform,research:48,3,2.6666666666666665,3.3333333333333335,2.3333333333333335,2.3333333333333335,3,3,3,3,2,2,0,0,0,0.0
research,smtr_receiver,research:48,3,3.0,3.3333333333333335,3.3333333333333335,2.3333333333333335,3,3,2,3,3,2,0,0,0,0.4714045207910317
research,no_memory,research:48,4,0.7222222222222222,0.6666666666666666,0.8333333333333334,0.6666666666666666,0,0,0,0,0,0,0,0,0,0.0
research,full_memory,research:48,4,0.7222222222222222,0.6666666666666666,-0.16666666666666663,1.6666666666666665,6,6,6,0,0,1,0,1,0,0.0
research,retrieval,research:48,4,0.7222222222222222,0.6666666666666666,0.8333333333333334,0.6666666666666666,3,3,3,0,0,0,0,0,0,0.0
research,smtr_uniform,research:48,4,1.0555555555555556,0.6666666666666666,0.8333333333333334,1.6666666666666665,1,1,1,0,0,1,0,0,0,0.0
research,smtr_receiver,research:48,4,1.0555555555555556,0.6666666666666666,0.8333333333333334,1.6666666666666665,0,0,1,0,0,1,0,0,0,0.4714045207910317
research,no_memory,research:49,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0.0
research,full_memory,research:49,0,1.3333333333333333,1.3333333333333333,0.3333333333333333,2.3333333333333335,6,6,6,2,1,3,1,1,1,0.0
research,retrieval,research:49,0,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.3333333333333335,3,3,3,1,1,2,0,0,0,0.0
research,smtr_uniform,research:49,0,2.3333333333333335,2.3333333333333335,1.3333333333333333,3.3333333333333335,3,3,3,2,1,3,0,0,0,0.0
research,smtr_receiver,research:49,0,2.3333333333333335,2.3333333333333335,1.3333333333333333,3.3333333333333335,2,1,3,2,1,3,0,0,0,0.816496580927726
research,no_memory,research:49,1,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0.0
research,full_memory,research:49,1,1.1666666666666667,0.5,1.5,1.5,6,6,6,1,1,1,1,0,0,0.0
research,retrieval,research:49,1,0.8333333333333334,0.5,0.5,1.5,3,3,3,0,0,1,0,0,0,0.0
research,smtr_uniform,research:49,1,1.5,1.5,1.5,1.5,2,2,2,1,1,1,0,0,0,0.0
research,smtr_receiver,research:49,1,1.5,1.5,1.5,1.5,1,1,1,1,1,1,0,0,0,0.0
research,no_memory,research:49,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0.0
research,full_memory,research:49,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,6,6,6,0,0,0,0,0,0,0.0
research,retrieval,research:49,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,3,3,0,0,0,0,0,0,0.0
research,smtr_uniform,research:49,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0.0
research,smtr_receiver,research:49,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0.0
research,no_memory,research:49,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0.0
research,full_memory,research:49,3,1.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,6,6,6,2,2,1,1,1,1,0.0
research,retrieval,research:49,3,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,3,3,3,1,1,1,0,0,0,0.0
research,smtr_uniform,research:49,3,2.0,2.3333333333333335,2.3333333333333335,1.3333333333333333,2,2,2,2,2,1,0,0,0,0.0
research,smtr_receiver,research:49,3,2.0,2.3333333333333335,2.3333333333333335,1.3333333333333333,2,2,1,2,2,1,0,0,0,0.4714045207910317
research,no_memory,research:49,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
research,full_memory,research:49,4,2.0,3.0,2.0,1.0,6,6,6,3,2,1,0,0,0,0.0
research,retrieval,research:49,4,1.6666666666666667,2.0,2.0,1.0,3,3,3,2,2,1,0,0,0,0.0
research,smtr_uniform,research:49,4,2.0,3.0,2.0,1.0,3,3,3,3,2,1,0,0,0,0.0
research,smtr_receiver,research:49,4,2.0,3.0,2.0,1.0,3,2,1,3,2,1,0,0,0,0.816496580927726
research,no_memory,research:5,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0,0,0,0,0,0,0,0,0.0
research,full_memory,research:5,0,1.8333333333333333,2.1666666666666665,2.1666666666666665,1.1666666666666667,6,6,6,2,2,1,0,0,0,0.0
research,retrieval,research:5,0,1.1666666666666665,1.1666666666666667,2.1666666666666665,0.16666666666666666,3,3,3,1,2,0,0,0,0,0.0
research,smtr_uniform,research:5,0,1.8333333333333333,2.1666666666666665,2.1666666666666665,1.1666666666666667,3,3,3,2,2,1,0,0,0,0.0
research,smtr_receiver,research:5,0,1.8333333333333333,2.1666666666666665,2.1666666666666665,1.1666666666666667,2,2,1,2,2,1,0,0,0,0.4714045207910317
research,no_memory,research:5,1,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0.0
research,full_memory,research:5,1,0.5,-0.5,1.5,0.5,6,6,6,1,2,1,2,1,1,0.0
research,retrieval,research:5,1,0.16666666666666666,-0.5,0.5,0.5,3,3,3,0,1,0,1,1,0,0.0
research,smtr_uniform,research:5,1,1.8333333333333333,1.5,2.5,1.5,2,2,2,1,2,1,0,0,0,0.0
research,smtr_receiver,research:5,1,1.8333333333333333,1.5,2.5,1.5,1,2,1,1,2,1,0,0,0,0.4714045207910317
research,no_memory,research:5,2,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0.0
research,full_memory,research:5,2,1.1666666666666667,1.5,1.5,0.5,6,6,6,2,2,1,1,1,1,0.0
research,retrieval,research:5,2,0.16666666666666666,0.5,0.5,-0.5,3,3,3,1,1,0,1,1,1,0.0
research,smtr_uniform,research:5,2,2.1666666666666665,2.5,2.5,1.5,2,2,2,2,2,1,0,0,0,0.0
research,smtr_receiver,research:5,2,2.1666666666666665,2.5,2.5,1.5,2,2,1,2,2,1,0,0,0,0.4714045207910317
research,no_memory,research:5,3,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0,0,0,0,0,0,0,0,0.0
research,full_memory,research:5,3,2.5,3.1666666666666665,2.1666666666666665,2.1666666666666665,6,6,6,3,2,2,0,0,0,0.0
research,retrieval,research:5,3,1.5,2.1666666666666665,1.1666666666666667,1.1666666666666667,3,3,3,2,1,1,0,0,0,0.0
research,smtr_uniform,research:5,3,2.5,3.1666666666666665,2.1666666666666665,2.1666666666666665,3,3,3,3,2,2,0,0,0,0.0
research,smtr_receiver,research:5,3,2.5,3.1666666666666665,2.1666666666666665,2.1666666666666665,3,2,2,3,2,2,0,0,0,0.4714045207910317
research,no_memory,research:5,4,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0,0,0,0,0,0,0,0.0
research,full_memory,research:5,4,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,6,6,6,0,0,0,0,0,0,0.0
research,retrieval,research:5,4,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,3,3,0,0,0,0,0,0,0.0
research,smtr_uniform,research:5,4,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0,0,0,0,0,0,0,0.0
research,smtr_receiver,research:5,4,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0,0,0,0,0,0,0,0.0
research,no_memory,research:50,0,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0.0
research,full_memory,research:50,0,1.1666666666666667,0.5,2.5,0.5,6,6,6,0,2,0,0,0,0,0.0
research,retrieval,research:50,0,0.5,0.5,0.5,0.5,3,3,3,0,0,0,0,0,0,0.0
research,smtr_uniform,research:50,0,1.1666666666666667,0.5,2.5,0.5,2,2,2,0,2,0,0,0,0,0.0
research,smtr_receiver,research:50,0,1.1666666666666667,0.5,2.5,0.5,0,2,0,0,2,0,0,0,0,0.9428090415820634
research,no_memory,research:50,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0,0,0,0,0,0,0,0,0.0
research,full_memory,research:50,1,1.8333333333333333,1.1666666666666667,3.1666666666666665,1.1666666666666667,6,6,6,1,3,1,0,0,0,0.0
research,retrieval,research:50,1,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,3,3,3,1,1,1,0,0,0,0.0
research,smtr_uniform,research:50,1,1.8333333333333333,1.1666666666666667,3.1666666666666665,1.1666666666666667,3,3,3,1,3,1,0,0,0,0.0
research,smtr_receiver,research:50,1,1.8333333333333333,1.1666666666666667,3.1666666666666665,1.1666666666666667,1,3,1,1,3,1,0,0,0,0.9428090415820634
research,no_memory,research:50,2,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0.0
research,full_memory,research:50,2,0.5,0.5,0.5,0.5,6,6,6,1,1,1,1,1,1,0.0
research,retrieval,research:50,2,-0.5,-0.5,-0.5,-0.5,3,3,3,0,0,0,1,1,1,0.0
research,smtr_uniform,research:50,2,1.5,1.5,1.5,1.5,2,2,2,1,1,1,0,0,0,0.0
research,smtr_receiver,research:50,2,1.5,1.5,1.5,1.5,1,1,1,1,1,1,0,0,0,0.0
research,no_memory,research:50,3,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0.0
research,full_memory,research:50,3,-0.16666666666666666,-0.5,1.5,-1.5,6,6,6,1,2,0,2,1,2,0.0
research,retrieval,research:50,3,1.1666666666666667,1.5,1.5,0.5,3,3,3,1,1,0,0,0,0,0.0
research,smtr_uniform,research:50,3,1.5,1.5,2.5,0.5,2,2,2,1,2,0,0,0,0,0.0
research,smtr_receiver,research:50,3,1.5,1.5,2.5,0.5,1,2,0,1,2,0,0,0,0,0.816496580927726
research,no_memory,research:50,4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0.0
research,full_memory,research:50,4,3.0,3.3333333333333335,1.3333333333333333,4.333333333333333,6,6,6,3,1,4,0,0,0,0.0
research,retrieval,research:50,4,2.3333333333333335,2.3333333333333335,1.3333333333333333,3.3333333333333335,3,3,3,2,1,3,0,0,0,0.0
research,smtr_uniform,research:50,4,2.6666666666666665,3.3333333333333335,1.3333333333333333,3.3333333333333335,3,3,3,3,1,3,0,0,0,0.0
research,smtr_receiver,research:50,4,2.6666666666666665,3.3333333333333335,1.3333333333333333,3.3333333333333335,3,1,3,3,1,3,0,0,0,0.9428090415820634
research,no_memory,research:51,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0,0,0,0,0,0,0,0,0.0
research,full_memory,research:51,0,2.1666666666666665,2.1666666666666665,2.1666666666666665,2.1666666666666665,6,6,6,2,2,2,0,0,0,0.0
research,retrieval,research:51,0,0.5,0.16666666666666666,0.16666666666666666,1.1666666666666667,3,3,3,0,0,1,0,0,0,0.0
research,smtr_uniform,research:51,0,2.1666666666666665,2.1666666666666665,2.1666666666666665,2.1666666666666665,3,3,3,2,2,2,0,0,0,0.0
research,smtr_receiver,research:51,0,2.1666666666666665,2.1666666666666665,2.1666666666666665,2.1666666666666665,2,2,2,2,2,2,0,0,0,0.0
research,no_memory,research:51,1,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0.0
research,full_memory,research:51,1,0.5,0.5,0.5,0.5,6,6,6,1,1,1,1,1,1,0.0
research,retrieval,research:51,1,0.16666666666666666,0.5,0.5,-0.5,3,3,3,1,1,0,1,1,1,0.0
research,smtr_uniform,research:51,1,1.5,1.5,1.5,1.5,2,2,2,1,1,1,0,0,0,0.0
research,smtr_receiver,research:51,1,1.5,1.5,1.5,1.5,1,1,1,1,1,1,0,0,0,0.0
research,no_memory,research:51,2,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0.0
research,full_memory,research:51,2,2.8333333333333335,2.5,2.5,3.5,6,6,6,2,2,3,0,0,0,0.0
research,retrieval,research:51,2,1.8333333333333333,1.5,1.5,2.5,3,3,3,1,1,2,0,0,0,0.0
research,smtr_uniform,research:51,2,2.8333333333333335,2.5,2.5,3.5,3,3,3,2,2,3,0,0,0,0.0
research,smtr_receiver,research:51,2,2.8333333333333335,2.5,2.5,3.5,2,2,3,2,2,3,0,0,0,0.4714045207910317
research,no_memory,research:51,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
research,full_memory,research:51,3,2.6666666666666665,2.0,2.0,4.0,6,6,6,2,2,4,0,0,0,0.0
research,retrieval,research:51,3,1.3333333333333333,1.0,1.0,2.0,3,3,3,1,1,2,0,0,0,0.0
research,smtr_uniform,research:51,3,2.3333333333333335,2.0,2.0,3.0,3,3,3,2,2,3,0,0,0,0.0
research,smtr_receiver,research:51,3,2.3333333333333335,2.0,2.0,3.0,2,2,3,2,2,3,0,0,0,0.4714045207910317
research,no_memory,research:51,4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0.0
research,full_memory,research:51,4,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.3333333333333335,6,6,6,1,1,2,0,0,0,0.0
research,retrieval,research:51,4,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.3333333333333335,3,3,3,1,1,2,0,0,0,0.0
research,smtr_uniform,research:51,4,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.3333333333333335,2,2,2,1,1,2,0,0,0,0.0
research,smtr_receiver,research:51,4,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.3333333333333335,1,1,2,1,1,2,0,0,0,0.4714045207910317
research,no_memory,research:53,0,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0.0
research,full_memory,research:53,0,0.16666666666666666,-0.5,0.5,0.5,6,6,6,0,1,0,1,1,0,0.0
research,retrieval,research:53,0,-0.16666666666666666,-0.5,-0.5,0.5,3,3,3,0,0,0,1,1,0,0.0
research,smtr_uniform,research:53,0,0.8333333333333334,0.5,1.5,0.5,1,1,1,0,1,0,0,0,0,0.0
research,smtr_receiver,research:53,0,0.8333333333333334,0.5,1.5,0.5,0,1,0,0,1,0,0,0,0,0.4714045207910317
research,no_memory,research:53,1,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0.0
research,full_memory,research:53,1,1.1666666666666667,0.5,2.5,0.5,6,6,6,1,3,1,1,1,1,0.0
research,retrieval,research:53,1,0.8333333333333334,0.5,1.5,0.5,3,3,3,0,1,0,0,0,0,0.0
research,smtr_uniform,research:53,1,2.1666666666666665,1.5,3.5,1.5,3,3,3,1,3,1,0,0,0,0.0
research,smtr_receiver,research:53,1,2.1666666666666665,1.5,3.5,1.5,1,3,1,1,3,1,0,0,0,0.9428090415820634
research,no_memory,research:53,2,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0,0,0,0,0,0,0,0,0.0
research,full_memory,research:53,2,3.5,3.1666666666666665,4.166666666666667,3.1666666666666665,6,6,6,3,4,3,0,0,0,0.0
research,retrieval,research:53,2,1.5,1.1666666666666667,2.1666666666666665,1.1666666666666667,3,3,3,1,2,1,0,0,0,0.0
research,smtr_uniform,research:53,2,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1666666666666665,3,3,3,3,3,3,0,0,0,0.0
research,smtr_receiver,research:53,2,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1666666666666665,3,3,3,3,3,3,0,0,0,0.0
research,no_memory,research:53,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0.0
research,full_memory,research:53,3,2.6666666666666665,2.3333333333333335,4.333333333333333,1.3333333333333333,6,6,6,2,4,1,0,0,0,0.0
research,retrieval,research:53,3,1.3333333333333333,1.3333333333333333,2.3333333333333335,0.3333333333333333,3,3,3,1,2,0,0,0,0,0.0
research,smtr_uniform,research:53,3,2.3333333333333335,2.3333333333333335,3.3333333333333335,1.3333333333333333,3,3,3,2,3,1,0,0,0,0.0
research,smtr_receiver,research:53,3,2.3333333333333335,2.3333333333333335,3.3333333333333335,1.3333333333333333,2,3,1,2,3,1,0,0,0,0.816496580927726
research,no_memory,research:53,4,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0,0,0,0,0,0,0,0,0.0
research,full_memory,research:53,4,2.8333333333333335,2.1666666666666665,4.166666666666667,2.1666666666666665,6,6,6,2,4,2,0,0,0,0.0
research,retrieval,research:53,4,1.5,1.1666666666666667,2.1666666666666665,1.1666666666666667,3,3,3,1,2,1,0,0,0,0.0
research,smtr_uniform,research:53,4,2.5,2.1666666666666665,3.1666666666666665,2.1666666666666665,3,3,3,2,3,2,0,0,0,0.0
research,smtr_receiver,research:53,4,2.5,2.1666666666666665,3.1666666666666665,2.1666666666666665,2,3,2,2,3,2,0,0,0,0.4714045207910317
research,no_memory,research:54,0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,0,0,0,0,0,0,0,0,0,0.0
research,full_memory,research:54,0,-1.0,0.16666666666666666,-0.6666666666666667,-2.5,6,6,6,1,1,0,1,2,3,0.0
research,retrieval,research:54,0,-0.3333333333333333,0.16666666666666666,0.3333333333333333,-1.5,3,3,3,0,1,0,0,1,2,0.0
research,smtr_uniform,research:54,0,0.6666666666666666,1.1666666666666667,0.3333333333333333,0.5,1,1,1,1,0,0,0,0,0,0.0
research,smtr_receiver,research:54,0,1.0,1.1666666666666667,1.3333333333333333,0.5,1,1,0,1,1,0,0,0,0,0.4714045207910317
