scenario,method,task_id,seed,receiver_id,memory_id,expose_reward,withhold_reward,delta,decision
database,retrieval,database:59,0,receiver_3,syn-data-059-a2,0.0,1.0,-1.0,injected_unvalidated
database,retrieval,database:59,0,receiver_3,syn-data-059-a3,0.0,1.0,-1.0,injected_unvalidated
database,smtr_uniform,database:59,0,receiver_1,syn-data-059-a5,1.0,0.0,1.0,validated
database,smtr_uniform,database:59,0,receiver_2,syn-data-059-a5,1.0,0.0,1.0,validated
database,smtr_uniform,database:59,0,receiver_3,syn-data-059-a5,1.0,0.0,1.0,validated
database,smtr_receiver,database:59,0,receiver_1,syn-data-059-a5,1.0,0.0,1.0,validated
database,smtr_receiver,database:59,0,receiver_2,syn-data-059-a5,1.0,0.0,1.0,validated
database,smtr_receiver,database:59,0,receiver_3,syn-data-059-a5,1.0,0.0,1.0,validated
database,full_memory,database:59,1,receiver_1,syn-data-059-a1,1.0,1.0,0.0,injected_unvalidated
database,full_memory,database:59,1,receiver_1,syn-data-059-a2,1.0,1.0,0.0,injected_unvalidated
database,full_memory,database:59,1,receiver_1,syn-data-059-a3,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:59,1,receiver_1,syn-data-059-a4,1.0,1.0,0.0,injected_unvalidated
database,full_memory,database:59,1,receiver_1,syn-data-059-a5,1.0,0.0,1.0,validated
database,full_memory,database:59,1,receiver_1,syn-data-059-a6,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:59,1,receiver_2,syn-data-059-a1,1.0,1.0,0.0,injected_unvalidated
database,full_memory,database:59,1,receiver_2,syn-data-059-a2,0.0,1.0,-1.0,injected_unvalidated
database,full_memory,database:59,1,receiver_2,syn-data-059-a3,1.0,0.0,1.0,validated
database,full_memory,database:59,1,receiver_2,syn-data-059-a4,1.0,1.0,0.0,injected_unvalidated
database,full_memory,database:59,1,receiver_2,syn-data-059-a5,1.0,0.0,1.0,validated
database,full_memory,database:59,1,receiver_2,syn-data-059-a6,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:59,1,receiver_3,syn-data-059-a1,0.0,1.0,-1.0,injected_unvalidated
database,full_memory,database:59,1,receiver_3,syn-data-059-a2,0.0,1.0,-1.0,injected_unvalidated
database,full_memory,database:59,1,receiver_3,syn-data-059-a3,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:59,1,receiver_3,syn-data-059-a4,1.0,1.0,0.0,injected_unvalidated
database,full_memory,database:59,1,receiver_3,syn-data-059-a5,1.0,0.0,1.0,validated
database,full_memory,database:59,1,receiver_3,syn-data-059-a6,0.0,0.0,0.0,injected_unvalidated
database,retrieval,database:59,1,receiver_1,syn-data-059-a1,1.0,1.0,0.0,injected_unvalidated
database,retrieval,database:59,1,receiver_1,syn-data-059-a2,1.0,1.0,0.0,injected_unvalidated
database,retrieval,database:59,1,receiver_1,syn-data-059-a3,0.0,0.0,0.0,injected_unvalidated
database,retrieval,database:59,1,receiver_2,syn-data-059-a1,1.0,1.0,0.0,injected_unvalidated
database,retrieval,database:59,1,receiver_2,syn-data-059-a2,0.0,1.0,-1.0,injected_unvalidated
database,retrieval,database:59,1,receiver_2,syn-data-059-a3,1.0,0.0,1.0,validated
database,retrieval,database:59,1,receiver_3,syn-data-059-a1,0.0,1.0,-1.0,injected_unvalidated
database,retrieval,database:59,1,receiver_3,syn-data-059-a2,0.0,1.0,-1.0,injected_unvalidated
database,retrieval,database:59,1,receiver_3,syn-data-059-a3,0.0,0.0,0.0,injected_unvalidated
database,smtr_uniform,database:59,1,receiver_1,syn-data-059-a5,1.0,0.0,1.0,validated
database,smtr_uniform,database:59,1,receiver_1,syn-data-059-a3,0.0,0.0,0.0,injected_unvalidated
database,smtr_uniform,database:59,1,receiver_2,syn-data-059-a5,1.0,0.0,1.0,validated
database,smtr_uniform,database:59,1,receiver_2,syn-data-059-a3,1.0,0.0,1.0,validated
database,smtr_uniform,database:59,1,receiver_3,syn-data-059-a5,1.0,0.0,1.0,validated
database,smtr_uniform,database:59,1,receiver_3,syn-data-059-a3,0.0,0.0,0.0,injected_unvalidated
database,smtr_receiver,database:59,1,receiver_1,syn-data-059-a5,1.0,0.0,1.0,validated
database,smtr_receiver,database:59,1,receiver_2,syn-data-059-a5,1.0,0.0,1.0,validated
database,smtr_receiver,database:59,1,receiver_2,syn-data-059-a3,1.0,0.0,1.0,validated
database,smtr_receiver,database:59,1,receiver_3,syn-data-059-a5,1.0,0.0,1.0,validated
database,full_memory,database:59,2,receiver_1,syn-data-059-a1,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:59,2,receiver_1,syn-data-059-a2,0.0,1.0,-1.0,injected_unvalidated
database,full_memory,database:59,2,receiver_1,syn-data-059-a3,1.0,1.0,0.0,injected_unvalidated
database,full_memory,database:59,2,receiver_1,syn-data-059-a4,0.0,1.0,-1.0,injected_unvalidated
database,full_memory,database:59,2,receiver_1,syn-data-059-a5,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:59,2,receiver_1,syn-data-059-a6,1.0,1.0,0.0,injected_unvalidated
database,full_memory,database:59,2,receiver_2,syn-data-059-a1,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:59,2,receiver_2,syn-data-059-a2,0.0,1.0,-1.0,injected_unvalidated
database,full_memory,database:59,2,receiver_2,syn-data-059-a3,1.0,1.0,0.0,injected_unvalidated
database,full_memory,database:59,2,receiver_2,syn-data-059-a4,0.0,1.0,-1.0,injected_unvalidated
database,full_memory,database:59,2,receiver_2,syn-data-059-a5,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:59,2,receiver_2,syn-data-059-a6,1.0,1.0,0.0,injected_unvalidated
database,full_memory,database:59,2,receiver_3,syn-data-059-a1,0.0,1.0,-1.0,injected_unvalidated
database,full_memory,database:59,2,receiver_3,syn-data-059-a2,0.0,1.0,-1.0,injected_unvalidated
database,full_memory,database:59,2,receiver_3,syn-data-059-a3,1.0,1.0,0.0,injected_unvalidated
database,full_memory,database:59,2,receiver_3,syn-data-059-a4,1.0,1.0,0.0,injected_unvalidated
database,full_memory,database:59,2,receiver_3,syn-data-059-a5,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:59,2,receiver_3,syn-data-059-a6,1.0,1.0,0.0,injected_unvalidated
database,retrieval,database:59,2,receiver_1,syn-data-059-a1,0.0,0.0,0.0,injected_unvalidated
database,retrieval,database:59,2,receiver_1,syn-data-059-a2,0.0,1.0,-1.0,injected_unvalidated
database,retrieval,database:59,2,receiver_1,syn-data-059-a3,1.0,1.0,0.0,injected_unvalidated
database,retrieval,database:59,2,receiver_2,syn-data-059-a1,0.0,0.0,0.0,injected_unvalidated
database,retrieval,database:59,2,receiver_2,syn-data-059-a2,0.0,1.0,-1.0,injected_unvalidated
database,retrieval,database:59,2,receiver_2,syn-data-059-a3,1.0,1.0,0.0,injected_unvalidated
database,retrieval,database:59,2,receiver_3,syn-data-059-a1,0.0,1.0,-1.0,injected_unvalidated
database,retrieval,database:59,2,receiver_3,syn-data-059-a2,0.0,1.0,-1.0,injected_unvalidated
database,retrieval,database:59,2,receiver_3,syn-data-059-a3,1.0,1.0,0.0,injected_unvalidated
database,full_memory,database:59,3,receiver_1,syn-data-059-a1,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:59,3,receiver_1,syn-data-059-a2,1.0,1.0,0.0,injected_unvalidated
database,full_memory,database:59,3,receiver_1,syn-data-059-a3,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:59,3,receiver_1,syn-data-059-a4,1.0,1.0,0.0,injected_unvalidated
database,full_memory,database:59,3,receiver_1,syn-data-059-a5,0.0,1.0,-1.0,injected_unvalidated
database,full_memory,database:59,3,receiver_1,syn-data-059-a6,0.0,1.0,-1.0,injected_unvalidated
database,full_memory,database:59,3,receiver_2,syn-data-059-a1,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:59,3,receiver_2,syn-data-059-a2,0.0,1.0,-1.0,injected_unvalidated
database,full_memory,database:59,3,receiver_2,syn-data-059-a3,1.0,0.0,1.0,validated
database,full_memory,database:59,3,receiver_2,syn-data-059-a4,1.0,1.0,0.0,injected_unvalidated
database,full_memory,database:59,3,receiver_2,syn-data-059-a5,0.0,1.0,-1.0,injected_unvalidated
database,full_memory,database:59,3,receiver_2,syn-data-059-a6,0.0,1.0,-1.0,injected_unvalidated
database,full_memory,database:59,3,receiver_3,syn-data-059-a1,0.0,1.0,-1.0,injected_unvalidated
database,full_memory,database:59,3,receiver_3,syn-data-059-a2,0.0,1.0,-1.0,injected_unvalidated
database,full_memory,database:59,3,receiver_3,syn-data-059-a3,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:59,3,receiver_3,syn-data-059-a4,1.0,1.0,0.0,injected_unvalidated
database,full_memory,database:59,3,receiver_3,syn-data-059-a5,0.0,1.0,-1.0,injected_unvalidated
database,full_memory,database:59,3,receiver_3,syn-data-059-a6,0.0,1.0,-1.0,injected_unvalidated
database,retrieval,database:59,3,receiver_1,syn-data-059-a1,0.0,0.0,0.0,injected_unvalidated
database,retrieval,database:59,3,receiver_1,syn-data-059-a2,1.0,1.0,0.0,injected_unvalidated
database,retrieval,database:59,3,receiver_1,syn-data-059-a3,0.0,0.0,0.0,injected_unvalidated
database,retrieval,database:59,3,receiver_2,syn-data-059-a1,0.0,0.0,0.0,injected_unvalidated
database,retrieval,database:59,3,receiver_2,syn-data-059-a2,0.0,1.0,-1.0,injected_unvalidated
database,retrieval,database:59,3,receiver_2,syn-data-059-a3,1.0,0.0,1.0,validated
database,retrieval,database:59,3,receiver_3,syn-data-059-a1,0.0,1.0,-1.0,injected_unvalidated
database,retrieval,database:59,3,receiver_3,syn-data-059-a2,0.0,1.0,-1.0,injected_unvalidated
database,retrieval,database:59,3,receiver_3,syn-data-059-a3,0.0,0.0,0.0,injected_unvalidated
database,smtr_uniform,database:59,3,receiver_1,syn-data-059-a3,0.0,0.0,0.0,injected_unvalidated
database,smtr_uniform,database:59,3,receiver_2,syn-data-059-a3,1.0,0.0,1.0,validated
database,smtr_uniform,database:59,3,receiver_3,syn-data-059-a3,0.0,0.0,0.0,injected_unvalidated
database,smtr_receiver,database:59,3,receiver_2,syn-data-059-a3,1.0,0.0,1.0,validated
database,full_memory,database:59,4,receiver_1,syn-data-059-a1,0.0,1.0,-1.0,injected_unvalidated
database,full_memory,database:59,4,receiver_1,syn-data-059-a2,1.0,1.0,0.0,injected_unvalidated
database,full_memory,database:59,4,receiver_1,syn-data-059-a3,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:59,4,receiver_1,syn-data-059-a4,1.0,1.0,0.0,injected_unvalidated
database,full_memory,database:59,4,receiver_1,syn-data-059-a5,1.0,0.0,1.0,validated
database,full_memory,database:59,4,receiver_1,syn-data-059-a6,1.0,1.0,0.0,injected_unvalidated
database,full_memory,database:59,4,receiver_2,syn-data-059-a1,0.0,1.0,-1.0,injected_unvalidated
database,full_memory,database:59,4,receiver_2,syn-data-059-a2,0.0,1.0,-1.0,injected_unvalidated
database,full_memory,database:59,4,receiver_2,syn-data-059-a3,1.0,0.0,1.0,validated
database,full_memory,database:59,4,receiver_2,syn-data-059-a4,1.0,1.0,0.0,injected_unvalidated
database,full_memory,database:59,4,receiver_2,syn-data-059-a5,1.0,0.0,1.0,validated
database,full_memory,database:59,4,receiver_2,syn-data-059-a6,1.0,1.0,0.0,injected_unvalidated
database,full_memory,database:59,4,receiver_3,syn-data-059-a1,0.0,1.0,-1.0,injected_unvalidated
database,full_memory,database:59,4,receiver_3,syn-data-059-a2,0.0,1.0,-1.0,injected_unvalidated
database,full_memory,database:59,4,receiver_3,syn-data-059-a3,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:59,4,receiver_3,syn-data-059-a4,1.0,1.0,0.0,injected_unvalidated
database,full_memory,database:59,4,receiver_3,syn-data-059-a5,1.0,0.0,1.0,validated
database,full_memory,database:59,4,receiver_3,syn-data-059-a6,1.0,1.0,0.0,injected_unvalidated
database,retrieval,database:59,4,receiver_1,syn-data-059-a1,0.0,1.0,-1.0,injected_unvalidated
database,retrieval,database:59,4,receiver_1,syn-data-059-a2,1.0,1.0,0.0,injected_unvalidated
database,retrieval,database:59,4,receiver_1,syn-data-059-a3,0.0,0.0,0.0,injected_unvalidated
database,retrieval,database:59,4,receiver_2,syn-data-059-a1,0.0,1.0,-1.0,injected_unvalidated
database,retrieval,database:59,4,receiver_2,syn-data-059-a2,0.0,1.0,-1.0,injected_unvalidated
database,retrieval,database:59,4,receiver_2,syn-data-059-a3,1.0,0.0,1.0,validated
database,retrieval,database:59,4,receiver_3,syn-data-059-a1,0.0,1.0,-1.0,injected_unvalidated
database,retrieval,database:59,4,receiver_3,syn-data-059-a2,0.0,1.0,-1.0,injected_unvalidated
database,retrieval,database:59,4,receiver_3,syn-data-059-a3,0.0,0.0,0.0,injected_unvalidated
database,smtr_uniform,database:59,4,receiver_1,syn-data-059-a5,1.0,0.0,1.0,validated
database,smtr_uniform,database:59,4,receiver_1,syn-data-059-a3,0.0,0.0,0.0,injected_unvalidated
database,smtr_uniform,database:59,4,receiver_2,syn-data-059-a5,1.0,0.0,1.0,validated
database,smtr_uniform,database:59,4,receiver_2,syn-data-059-a3,1.0,0.0,1.0,validated
database,smtr_uniform,database:59,4,receiver_3,syn-data-059-a5,1.0,0.0,1.0,validated
database,smtr_uniform,database:59,4,receiver_3,syn-data-059-a3,0.0,0.0,0.0,injected_unvalidated
database,smtr_receiver,database:59,4,receiver_1,syn-data-059-a5,1.0,0.0,1.0,validated
database,smtr_receiver,database:59,4,receiver_2,syn-data-059-a5,1.0,0.0,1.0,validated
database,smtr_receiver,database:59,4,receiver_2,syn-data-059-a3,1.0,0.0,1.0,validated
database,smtr_receiver,database:59,4,receiver_3,syn-data-059-a5,1.0,0.0,1.0,validated
database,full_memory,database:6,0,receiver_1,syn-data-006-a1,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:6,0,receiver_1,syn-data-006-a2,0.0,1.0,-1.0,injected_unvalidated
database,full_memory,database:6,0,receiver_1,syn-data-006-a3,1.0,1.0,0.0,injected_unvalidated
database,full_memory,database:6,0,receiver_1,syn-data-006-a4,0.0,1.0,-1.0,injected_unvalidated
database,full_memory,database:6,0,receiver_1,syn-data-006-a5,1.0,1.0,0.0,injected_unvalidated
database,full_memory,database:6,0,receiver_1,syn-data-006-a6,1.0,1.0,0.0,injected_unvalidated
database,full_memory,database:6,0,receiver_2,syn-data-006-a1,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:6,0,receiver_2,syn-data-006-a2,0.0,1.0,-1.0,injected_unvalidated
database,full_memory,database:6,0,receiver_2,syn-data-006-a3,1.0,1.0,0.0,injected_unvalidated
database,full_memory,database:6,0,receiver_2,syn-data-006-a4,0.0,1.0,-1.0,injected_unvalidated
database,full_memory,database:6,0,receiver_2,syn-data-006-a5,1.0,1.0,0.0,injected_unvalidated
database,full_memory,database:6,0,receiver_2,syn-data-006-a6,1.0,1.0,0.0,injected_unvalidated
database,full_memory,database:6,0,receiver_3,syn-data-006-a1,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:6,0,receiver_3,syn-data-006-a2,0.0,1.0,-1.0,injected_unvalidated
database,full_memory,database:6,0,receiver_3,syn-data-006-a3,1.0,1.0,0.0,injected_unvalidated
database,full_memory,database:6,0,receiver_3,syn-data-006-a4,0.0,1.0,-1.0,injected_unvalidated
database,full_memory,database:6,0,receiver_3,syn-data-006-a5,0.0,1.0,-1.0,injected_unvalidated
database,full_memory,database:6,0,receiver_3,syn-data-006-a6,1.0,1.0,0.0,injected_unvalidated
database,retrieval,database:6,0,receiver_1,syn-data-006-a1,0.0,0.0,0.0,injected_unvalidated
database,retrieval,database:6,0,receiver_1,syn-data-006-a2,0.0,1.0,-1.0,injected_unvalidated
database,retrieval,database:6,0,receiver_1,syn-data-006-a3,1.0,1.0,0.0,injected_unvalidated
database,retrieval,database:6,0,receiver_2,syn-data-006-a1,0.0,0.0,0.0,injected_unvalidated
database,retrieval,database:6,0,receiver_2,syn-data-006-a2,0.0,1.0,-1.0,injected_unvalidated
database,retrieval,database:6,0,receiver_2,syn-data-006-a3,1.0,1.0,0.0,injected_unvalidated
database,retrieval,database:6,0,receiver_3,syn-data-006-a1,0.0,0.0,0.0,injected_unvalidated
database,retrieval,database:6,0,receiver_3,syn-data-006-a2,0.0,1.0,-1.0,injected_unvalidated
database,retrieval,database:6,0,receiver_3,syn-data-006-a3,1.0,1.0,0.0,injected_unvalidated
database,full_memory,database:6,1,receiver_1,syn-data-006-a1,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:6,1,receiver_1,syn-data-006-a2,1.0,0.0,1.0,validated
database,full_memory,database:6,1,receiver_1,syn-data-006-a3,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:6,1,receiver_1,syn-data-006-a4,0.0,1.0,-1.0,injected_unvalidated
database,full_memory,database:6,1,receiver_1,syn-data-006-a5,1.0,1.0,0.0,injected_unvalidated
database,full_memory,database:6,1,receiver_1,syn-data-006-a6,0.0,1.0,-1.0,injected_unvalidated
database,full_memory,database:6,1,receiver_2,syn-data-006-a1,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:6,1,receiver_2,syn-data-006-a2,1.0,0.0,1.0,validated
database,full_memory,database:6,1,receiver_2,syn-data-006-a3,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:6,1,receiver_2,syn-data-006-a4,0.0,1.0,-1.0,injected_unvalidated
database,full_memory,database:6,1,receiver_2,syn-data-006-a5,1.0,1.0,0.0,injected_unvalidated
database,full_memory,database:6,1,receiver_2,syn-data-006-a6,0.0,1.0,-1.0,injected_unvalidated
database,full_memory,database:6,1,receiver_3,syn-data-006-a1,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:6,1,receiver_3,syn-data-006-a2,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:6,1,receiver_3,syn-data-006-a3,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:6,1,receiver_3,syn-data-006-a4,0.0,1.0,-1.0,injected_unvalidated
database,full_memory,database:6,1,receiver_3,syn-data-006-a5,0.0,1.0,-1.0,injected_unvalidated
database,full_memory,database:6,1,receiver_3,syn-data-006-a6,0.0,1.0,-1.0,injected_unvalidated
database,retrieval,database:6,1,receiver_1,syn-data-006-a1,0.0,0.0,0.0,injected_unvalidated
database,retrieval,database:6,1,receiver_1,syn-data-006-a2,1.0,0.0,1.0,validated
database,retrieval,database:6,1,receiver_1,syn-data-006-a3,0.0,0.0,0.0,injected_unvalidated
database,retrieval,database:6,1,receiver_2,syn-data-006-a1,0.0,0.0,0.0,injected_unvalidated
database,retrieval,database:6,1,receiver_2,syn-data-006-a2,1.0,0.0,1.0,validated
database,retrieval,database:6,1,receiver_2,syn-data-006-a3,0.0,0.0,0.0,injected_unvalidated
database,retrieval,database:6,1,receiver_3,syn-data-006-a1,0.0,0.0,0.0,injected_unvalidated
database,retrieval,database:6,1,receiver_3,syn-data-006-a2,0.0,0.0,0.0,injected_unvalidated
database,retrieval,database:6,1,receiver_3,syn-data-006-a3,0.0,0.0,0.0,injected_unvalidated
database,smtr_uniform,database:6,1,receiver_1,syn-data-006-a2,1.0,0.0,1.0,validated
database,smtr_uniform,database:6,1,receiver_2,syn-data-006-a2,1.0,0.0,1.0,validated
database,smtr_uniform,database:6,1,receiver_3,syn-data-006-a2,0.0,0.0,0.0,injected_unvalidated
database,smtr_receiver,database:6,1,receiver_1,syn-data-006-a2,1.0,0.0,1.0,validated
database,smtr_receiver,database:6,1,receiver_2,syn-data-006-a2,1.0,0.0,1.0,validated
database,full_memory,database:6,2,receiver_1,syn-data-006-a1,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:6,2,receiver_1,syn-data-006-a2,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:6,2,receiver_1,syn-data-006-a3,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:6,2,receiver_1,syn-data-006-a4,1.0,1.0,0.0,injected_unvalidated
database,full_memory,database:6,2,receiver_1,syn-data-006-a5,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:6,2,receiver_1,syn-data-006-a6,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:6,2,receiver_2,syn-data-006-a1,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:6,2,receiver_2,syn-data-006-a2,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:6,2,receiver_2,syn-data-006-a3,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:6,2,receiver_2,syn-data-006-a4,1.0,1.0,0.0,injected_unvalidated
database,full_memory,database:6,2,receiver_2,syn-data-006-a5,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:6,2,receiver_2,syn-data-006-a6,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:6,2,receiver_3,syn-data-006-a1,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:6,2,receiver_3,syn-data-006-a2,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:6,2,receiver_3,syn-data-006-a3,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:6,2,receiver_3,syn-data-006-a4,1.0,1.0,0.0,injected_unvalidated
database,full_memory,database:6,2,receiver_3,syn-data-006-a5,0.0,1.0,-1.0,injected_unvalidated
database,full_memory,database:6,2,receiver_3,syn-data-006-a6,0.0,0.0,0.0,injected_unvalidated
database,retrieval,database:6,2,receiver_1,syn-data-006-a1,0.0,0.0,0.0,injected_unvalidated
database,retrieval,database:6,2,receiver_1,syn-data-006-a2,0.0,0.0,0.0,injected_unvalidated
database,retrieval,database:6,2,receiver_1,syn-data-006-a3,0.0,0.0,0.0,injected_unvalidated
database,retrieval,database:6,2,receiver_2,syn-data-006-a1,0.0,0.0,0.0,injected_unvalidated
database,retrieval,database:6,2,receiver_2,syn-data-006-a2,0.0,0.0,0.0,injected_unvalidated
database,retrieval,database:6,2,receiver_2,syn-data-006-a3,0.0,0.0,0.0,injected_unvalidated
database,retrieval,database:6,2,receiver_3,syn-data-006-a1,0.0,0.0,0.0,injected_unvalidated
database,retrieval,database:6,2,receiver_3,syn-data-006-a2,0.0,0.0,0.0,injected_unvalidated
database,retrieval,database:6,2,receiver_3,syn-data-006-a3,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:6,3,receiver_1,syn-data-006-a1,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:6,3,receiver_1,syn-data-006-a2,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:6,3,receiver_1,syn-data-006-a3,1.0,0.0,1.0,validated
database,full_memory,database:6,3,receiver_1,syn-data-006-a4,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:6,3,receiver_1,syn-data-006-a5,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:6,3,receiver_1,syn-data-006-a6,1.0,1.0,0.0,injected_unvalidated
database,full_memory,database:6,3,receiver_2,syn-data-006-a1,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:6,3,receiver_2,syn-data-006-a2,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:6,3,receiver_2,syn-data-006-a3,1.0,0.0,1.0,validated
database,full_memory,database:6,3,receiver_2,syn-data-006-a4,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:6,3,receiver_2,syn-data-006-a5,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:6,3,receiver_2,syn-data-006-a6,1.0,1.0,0.0,injected_unvalidated
database,full_memory,database:6,3,receiver_3,syn-data-006-a1,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:6,3,receiver_3,syn-data-006-a2,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:6,3,receiver_3,syn-data-006-a3,1.0,0.0,1.0,validated
database,full_memory,database:6,3,receiver_3,syn-data-006-a4,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:6,3,receiver_3,syn-data-006-a5,0.0,1.0,-1.0,injected_unvalidated
database,full_memory,database:6,3,receiver_3,syn-data-006-a6,1.0,1.0,0.0,injected_unvalidated
database,retrieval,database:6,3,receiver_1,syn-data-006-a1,0.0,0.0,0.0,injected_unvalidated
database,retrieval,database:6,3,receiver_1,syn-data-006-a2,0.0,0.0,0.0,injected_unvalidated
database,retrieval,database:6,3,receiver_1,syn-data-006-a3,1.0,0.0,1.0,validated
database,retrieval,database:6,3,receiver_2,syn-data-006-a1,0.0,0.0,0.0,injected_unvalidated
database,retrieval,database:6,3,receiver_2,syn-data-006-a2,0.0,0.0,0.0,injected_unvalidated
database,retrieval,database:6,3,receiver_2,syn-data-006-a3,1.0,0.0,1.0,validated
database,retrieval,database:6,3,receiver_3,syn-data-006-a1,0.0,0.0,0.0,injected_unvalidated
database,retrieval,database:6,3,receiver_3,syn-data-006-a2,0.0,0.0,0.0,injected_unvalidated
database,retrieval,database:6,3,receiver_3,syn-data-006-a3,1.0,0.0,1.0,validated
database,smtr_uniform,database:6,3,receiver_1,syn-data-006-a3,1.0,0.0,1.0,validated
database,smtr_uniform,database:6,3,receiver_2,syn-data-006-a3,1.0,0.0,1.0,validated
database,smtr_uniform,database:6,3,receiver_3,syn-data-006-a3,1.0,0.0,1.0,validated
database,smtr_receiver,database:6,3,receiver_1,syn-data-006-a3,1.0,0.0,1.0,validated
database,smtr_receiver,database:6,3,receiver_2,syn-data-006-a3,1.0,0.0,1.0,validated
database,smtr_receiver,database:6,3,receiver_3,syn-data-006-a3,1.0,0.0,1.0,validated
database,full_memory,database:6,4,receiver_1,syn-data-006-a1,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:6,4,receiver_1,syn-data-006-a2,1.0,1.0,0.0,injected_unvalidated
database,full_memory,database:6,4,receiver_1,syn-data-006-a3,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:6,4,receiver_1,syn-data-006-a4,0.0,1.0,-1.0,injected_unvalidated
database,full_memory,database:6,4,receiver_1,syn-data-006-a5,1.0,0.0,1.0,validated
database,full_memory,database:6,4,receiver_1,syn-data-006-a6,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:6,4,receiver_2,syn-data-006-a1,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:6,4,receiver_2,syn-data-006-a2,1.0,1.0,0.0,injected_unvalidated
database,full_memory,database:6,4,receiver_2,syn-data-006-a3,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:6,4,receiver_2,syn-data-006-a4,0.0,1.0,-1.0,injected_unvalidated
database,full_memory,database:6,4,receiver_2,syn-data-006-a5,1.0,0.0,1.0,validated
database,full_memory,database:6,4,receiver_2,syn-data-006-a6,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:6,4,receiver_3,syn-data-006-a1,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:6,4,receiver_3,syn-data-006-a2,1.0,1.0,0.0,injected_unvalidated
database,full_memory,database:6,4,receiver_3,syn-data-006-a3,0.0,0.0,0.0,injected_unvalidated
database,full_memory,database:6,4,receiver_3,syn-data-006-a4,0.0,1.0,-1.0,injected_unvalidated
database,full_memory,database:6,4,receiver_3,syn-data-006-a5,1.0,0.0,1.0,validated
database,full_memory,database:6,4,receiver_3,syn-data-006-a6,0.0,0.0,0.0,injected_unvalidated
database,retrieval,database:6,4,receiver_1,syn-data-006-a1,0.0,0.0,0.0,injected_unvalidated
database,retrieval,database:6,4,receiver_1,syn-data-006-a2,1.0,1.0,0.0,injected_unvalidated
database,retrieval,database:6,4,receiver_1,syn-data-006-a3,0.0,0.0,0.0,injected_unvalidated
database,retrieval,database:6,4,receiver_2,syn-data-006-a1,0.0,0.0,0.0,injected_unvalidated
database,retrieval,database:6,4,receiver_2,syn-data-006-a2,1.0,1.0,0.0,injected_unvalidated
